parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-008931, PS-EQ-05,30/06/2027,18:00,2.4, operativa,Condiciones climáticas adversas,1185.0
PAR-008642,PS-EQ-05	,2024-06-10,09:00,1.3,Operativa,Condiciones climÃ¡ticas adversas,
PAR-009699,ps-eq-08,10/12/2024,03:00,9.6,Correctiva,Falla mecánica - desgaste de componente,17151.0
PAR-007321,PS-EQ-01,2024-09-20,08:00,1.7,Operativa ,,546.0
PAR-010117,PS_EQ_09,2026-02-15,02:00,5.8,Correctiva ,Rotura de faja/correa,10796.0
PAR-010428,PS-EQ-10 ,2026-10-06,07:00,2.6, operativa,Corte de energía externo,1007.0
PAR-007948,ps-eq-02,31/07/2027,07:00,7.8, correctiva,Falla eléctrica - motor/tablero,8723.0
PAR-008901,PS-EQ-05	,2027-03-17,05:00,8.7, preventiva,Mantenimiento programado (plan anual),17880.0
PAR-007807,PSEQ02,2026-04-16,15:00,4.8, preventiva,Mantenimiento programado (plan anual),6428.0
PAR-007831,PS_EQ_02,04/07/2026,16:00,-2.9,Operativa,Falta de mineral en cancha,1230.0
PAR-007540,PS-EQ-01	,04/03/2027,01:00,13.9,Correctiva,Falla mecÃ¡nica - desgaste de componente,13733.0
PAR-008082,ps-eq-03,24/06/2025,00:00,9.5,Correctiva,Rotura de faja/correa,10032.0
PAR-008447,PS_EQ_04,18/05/2026,11:00,7.4,Preventiva ,Mantenimiento programado (plan anual),13330.0
PAR-009251,PS_EQ_06,09/01/2027,13:00,1.3, operativa,Falta de mineral en cancha,644.0
PAR-009667,PS-EQ-08,2024-08-04,05:00,16.8,Correctiva ,Falla mecánica - desgaste de componente,29302.0
PAR-007432,PSEQ01,2026-01-08,14:00,8.1, preventiva,Mantenimiento programado (plan anual),9704.0
PAR-008059,ps-eq-03,11/02/2025,21:00,0.5,Correctiva,Falla eléctrica - motor/tablero,690.0
PAR-009399,ps-eq-07,19/11/2024,09:00,8.7, preventiva,Mantenimiento programado (plan anual),18781.0
PAR-009213,PSEQ06,20/08/2026,11:00,8.9,Correctiva,Falla de lubricación,17012.0
PAR-010192,PS-EQ-09	,10/03/2027,11:00,0.6,Correctiva,Falla mecánica - desgaste de componente,891.0
PAR-008919, PS-EQ-05,2027-05-16,18:00,1.3,Operativa,Corte de energía externo,340.0
PAR-007338,PS-EQ-01	,01/12/2024,03:00,5.0,Correctiva ,Falla mecánica - desgaste de componente,9226.0
PAR-008831,PS-EQ-05	,11/06/2026,14:00,2.8,Operativa,,1416.0
PAR-008339,PS-EQ-04 ,2025-03-16,01:00,6.3,Preventiva,Mantenimiento programado (plan anual),13585.0
PAR-009271,ps-eq-06,2027-04-14,18:00,1.9,Operativa,Falta de mineral en cancha,
PAR-008932,PS-EQ-05 ,2027-07-03,00:00,16.7, correctiva,Falla mecánica - desgaste de componente,28116.0
PAR-010334,PS-EQ-10	,13/05/2025,13:00,5.0,Correctiva,Rotura de faja/correa,4033.0
PAR-009626, PS-EQ-08,04/02/2024,17:00,1.8,Operativa,Corte de energía externo,1028.0
PAR-007852,PSEQ02,2026-09-20,04:00,10.7,Correctiva ,Atoro de mineral / obstrucción,19515.0
PAR-008712,PS-EQ-05	,2025-02-24,05:00,8.4,Preventiva,Mantenimiento programado (plan anual),16635.0
PAR-010365,PS-EQ-10 ,19/10/2025,05:00,8.8,Preventiva,Mantenimiento programado (plan anual),15504.0
PAR-009614,PS-EQ-08,2024-01-08,12:00,1.0,Operativa ,Falta de mineral en cancha,470.0
PAR-007319,PS-EQ-01,2024-09-13,13:00,1.0,Operativa,,558.0
PAR-007871,ps-eq-02,2026-11-10,20:00,1.7,Correctiva,Falla de lubricación,2485.0
PAR-008061,PSEQ03,27/02/2025,02:00,4.2, preventiva,Mantenimiento programado (plan anual),7783.0
PAR-010476, PS-EQ-10,06/06/2027,09:00,7.7,Preventiva ,Mantenimiento programado (plan anual),9522.0
PAR-007752, PS-EQ-02,2025-09-04,08:00,0.6,Correctiva,Falla eléctrica - motor/tablero,958.0
PAR-009117,ps-eq-06,2025-07-31,02:00,4.9, preventiva,Mantenimiento programado (plan anual),8997.0
PAR-008709, PS-EQ-05,30/01/2025,15:00,0.6,Correctiva,Falla eléctrica - motor/tablero,905.0
PAR-010515,PS_EQ_10,2027-11-17,08:00,3.3, correctiva,Atoro de mineral / obstrucción,6790.0
PAR-007946,ps-eq-02,2027-07-22,19:00,1.4,Correctiva,Falla de lubricación,1562.0
PAR-010511,ps-eq-10,2027-11-15,09:00,0.9,Operativa,,253.0
PAR-008000,PS-EQ-03,25/03/2024,03:00,5.5,Preventiva,Mantenimiento programado (plan anual),5679.0
PAR-008671,ps-eq-05,2024-10-07,07:00,15.7,Correctiva,Atoro de mineral / obstrucción,22778.0
PAR-010164, PS-EQ-09,2026-10-31,20:00,2.5,CORRECTIVA,Falla mecánica - desgaste de componente,4818.0
PAR-008629,PS-EQ-05	,28/04/2024,06:00,2.1,CORRECTIVA,Rotura de faja/correa,4049.0
PAR-010151, PS-EQ-09,05/09/2026,09:00,5.5,Preventiva ,Mantenimiento programado (plan anual),5843.0
PAR-010048,PS-EQ-09 ,2025-02-25,04:00,3.6,Correctiva ,Rotura de faja/correa,7478.0
PAR-008968,PS_EQ_05,2027-11-20,16:00,1.3, operativa,Espera de insumos (reactivos/bolas de molienda),454.0
PAR-007344,ps-eq-01,2025-01-13,14:00,2.2,Correctiva ,Falla de lubricación,2172.0
PAR-007678,PSEQ02,2024-11-18,12:00,3.5,Correctiva,Falla mecánica - desgaste de componente,5091.0
PAR-009076,PS-EQ-06,2025-02-01,18:00,4.9,Preventiva ,Mantenimiento programado (plan anual),
PAR-008521, PS-EQ-04,2027-03-10,15:00,4.9,Correctiva,Falla de lubricación,6069.0
PAR-009880,PS-EQ-08 ,2026-12-14,07:00,3.4,Correctiva,Falla de lubricación,6843.0
PAR-007440,PS-EQ-01 ,2026-02-16,00:00,7.8,Preventiva ,Mantenimiento programado (plan anual),14502.0
PAR-007647,PS-EQ-02,28/06/2024,05:00,2.4,Operativa,Espera de insumos (reactivos/bolas de molienda),1260.0
PAR-008436,PS_EQ_04,20/04/2026,07:00,13.0,Correctiva ,Atoro de mineral / obstrucción,15907.0
PAR-009327,ps-eq-06,2027-11-17,03:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,19086.0
PAR-008398, PS-EQ-04,2025-11-22,20:00,2.3,Operativa,Condiciones climáticas adversas,1213.0
PAR-007626,PS_EQ_02,2024-04-13,13:00,3.6,Correctiva,Falla mecánica - desgaste de componente,4734.0
PAR-008473,PS_EQ_04,2026-09-06,03:00,0.8,Correctiva ,Falla de lubricación,1273.0
PAR-008431,PSEQ04,02/04/2026,01:00,9.0,Preventiva,Mantenimiento programado (plan anual),11329.0
PAR-008593,PS-EQ-04	,2027-12-11,14:00,5.9,CORRECTIVA,Rotura de faja/correa,7686.0
PAR-007493,PS-EQ-01 ,2026-08-21,16:00,2.4,Operativa,Corte de energía externo,1368.0
PAR-009460, PS-EQ-07,22/10/2025,06:00,2.1, operativa,Espera de insumos (reactivos/bolas de molienda),789.0
PAR-010307,ps-eq-10,2024-12-13,02:00,9.9,CORRECTIVA,Atoro de mineral / obstrucción,20503.0
PAR-009582,PS-EQ-07 ,17/08/2027,02:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,31730.0
PAR-009524,PSEQ07,04/09/2026,10:00,5.7,Preventiva,Mantenimiento programado (plan anual),6764.0
PAR-009512,PS_EQ_07,2026-06-25,11:00,6.0,Preventiva ,Mantenimiento programado (plan anual),8812.0
PAR-007537, PS-EQ-01,22/02/2027,08:00,1.0,CORRECTIVA,Falla eléctrica - motor/tablero,1360.0
PAR-010008,PS-EQ-09 ,2024-08-11,05:00,2.5,OPERATIVA,Corte de energÃ­a externo,720.0
PAR-007735,PSEQ02,2025-06-04,10:00,6.4,CORRECTIVA,Atoro de mineral / obstrucción,13632.0
PAR-008832,PS-EQ-05	,2026-06-13,03:00,20.0,Correctiva ,Falla eléctrica - motor/tablero,32091.0
PAR-009498,PS-EQ-07,2026-04-05,10:00,2.9, correctiva,Falla eléctrica - motor/tablero,2900.0
PAR-008888,PS-EQ-05	,24/01/2027,02:00,4.1,Correctiva ,Rotura de faja/correa,8407.0
PAR-009025, PS-EQ-06,22/07/2024,09:00,1.7,Correctiva,Rotura de faja/correa,2935.0
PAR-009354, PS-EQ-07,2024-02-22,05:00,6.7,CORRECTIVA,Falla de lubricación,13781.0
PAR-007450,PS-EQ-01 ,28/03/2026,02:00,4.8,PREVENTIVA,,7137.0
PAR-009232,ps-eq-06,2026-10-30,03:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,43684.0
PAR-009743,PS-EQ-08,2025-06-20,15:00,5.9, correctiva,Atoro de mineral / obstrucción,8450.0
PAR-009270,PS-EQ-06	,2027-04-10,04:00,13.2,Correctiva ,Atoro de mineral / obstrucción,13741.0
PAR-010089,PS_EQ_09,2025-09-08,14:00,1.6,Operativa,Condiciones climáticas adversas,430.0
PAR-007900,PS-EQ-02	,11/03/2027,01:00,20.0, correctiva,Atoro de mineral / obstrucción,38690.0
PAR-009538,PS-EQ-07 ,28/11/2026,13:00,8.7, preventiva,Mantenimiento programado (plan anual),14563.0
PAR-010184,PSEQ09,27/01/2027,07:00,4.6,Preventiva,Mantenimiento programado (plan anual),8378.0
PAR-009540,PS-EQ-07 ,2026-12-14,16:00,3.0, correctiva,,4927.0
PAR-010011,PS_EQ_09,2024-08-22,06:00,5.0,Preventiva ,Mantenimiento programado (plan anual),9542.0
PAR-009006,PS-EQ-06,2024-05-23,15:00,1.6,Correctiva,Falla de lubricación,2293.0
PAR-008865,PSEQ05,2026-10-31,00:00,17.2,Correctiva,Rotura de faja/correa,32033.0
PAR-009664,PS-EQ-08,2024-07-23,04:00,11.0,Correctiva ,,9971.0
PAR-010330, PS-EQ-10,2025-04-24,19:00,1.5,Operativa,Espera de insumos (reactivos/bolas de molienda),627.0
PAR-008382,PS-EQ-04,2025-09-26,07:00,15.4, correctiva,Falla eléctrica - motor/tablero,33098.0
PAR-010487,PS_EQ_10,03/08/2027,11:00,1.5,Operativa,Espera de insumos (reactivos/bolas de molienda),487.0
PAR-010498,ps-eq-10,2027-09-05,06:00,5.6,Preventiva,Mantenimiento programado (plan anual),6866.0
PAR-010074,PS-EQ-09	,2025-06-29,01:00,4.8,Preventiva ,Mantenimiento programado (plan anual),8630.0
PAR-008987,PS_EQ_06,2024-03-20,07:00,9.8, correctiva,Atoro de mineral / obstrucciÃ³n,15935.0
PAR-010128,PS-EQ-09	,2026-04-12,20:00,1.0,OPERATIVA,Falta de mineral en cancha,574.0
PAR-010296,PS-EQ-10	,2024-11-05,20:00,0.6,Operativa,Espera de insumos (reactivos/bolas de molienda),310.0
PAR-008038,PS-EQ-03	,26/10/2024,16:00,4.1,Preventiva ,Mantenimiento programado (plan anual),6366.0
PAR-009155,PS-EQ-06,01/01/2026,04:00,12.7,Correctiva ,Falla mecánica - desgaste de componente,12141.0
PAR-009207,PS-EQ-06,27/07/2026,11:00,1.7, operativa,Corte de energía externo,766.0
PAR-008218,PS_EQ_03,15/09/2027,17:00,5.1,Preventiva ,,7119.0
PAR-008704,PS-EQ-05	,2025-01-18,01:00,15.5,Correctiva,Falla mecánica - desgaste de componente,19951.0
PAR-008467,PS-EQ-04	,2026-08-02,11:00,9.9,CORRECTIVA,Atoro de mineral / obstrucción,9369.0
PAR-007481, PS-EQ-01,2026-07-05,18:00,3.0,Operativa,Falta de mineral en cancha,1656.0
PAR-009531,PS-EQ-07 ,18/10/2026,04:00,6.7,Preventiva,Mantenimiento programado (plan anual),13756.0
PAR-008935,PSEQ05,12/07/2027,03:00,8.4,Preventiva,Mantenimiento programado (plan anual),8085.0
PAR-009773,PS-EQ-08 ,2025-10-26,02:00,2.4,CORRECTIVA,Falla de lubricación,4687.0
PAR-010133,PS-EQ-09	,11/05/2026,11:00,3.0,Operativa,Espera de insumos (reactivos/bolas de molienda),1358.0
PAR-009196,PS-EQ-06,2026-06-10,08:00,7.5,Correctiva,Falla eléctrica - motor/tablero,6708.0
PAR-008363,PSEQ04,2025-06-23,09:00,8.1,Preventiva,Mantenimiento programado (plan anual),10488.0
PAR-010179, PS-EQ-09,2027-01-05,04:00,11.0,Correctiva ,Falla mecánica - desgaste de componente,15749.0
PAR-009900,ps-eq-08,21/02/2027,07:00,4.4,Correctiva ,Falla de lubricación,7032.0
PAR-007918,PS-EQ-02 ,04/05/2027,02:00,7.5,Correctiva,Falla de lubricación,6219.0
PAR-010325,PS-EQ-10	,15/03/2025,11:00,1.7,Correctiva ,Falla mecánica - desgaste de componente,1498.0
PAR-009243,PS_EQ_06,2026-12-06,04:00,14.7,Correctiva ,Falla mecánica - desgaste de componente,14378.0
PAR-009175,PS-EQ-06	,12/03/2026,15:00,1.2,OPERATIVA,Condiciones climáticas adversas,371.0
PAR-010006,PS_EQ_09,2024-07-31,14:00,2.8,OPERATIVA,Corte de energía externo,604.0
PAR-007941,ps-eq-02,2027-07-07,20:00,2.3,Operativa,,591.0
PAR-010314,PS-EQ-10	,2025-01-11,12:00,8.4,Correctiva ,Falla mecánica - desgaste de componente,12251.0
PAR-010132,PS-EQ-09 ,05/05/2026,08:00,4.4, preventiva,Mantenimiento programado (plan anual),7179.0
PAR-009376, PS-EQ-07,2024-07-01,05:00,2.3, operativa,Condiciones climáticas adversas,692.0
PAR-009711,ps-eq-08,09/02/2025,08:00,11.0,Correctiva,,21067.0
PAR-009156,PS_EQ_06,05/01/2026,15:00,2.7,Correctiva,Falla mecánica - desgaste de componente,5691.0
PAR-008421, PS-EQ-04,2026-02-28,07:00,8.1,Preventiva,Mantenimiento programado (plan anual),7732.0
PAR-008268,PSEQ04,2024-05-09,12:00,2.4,CORRECTIVA,Falla de lubricación,3278.0
PAR-007657,PS-EQ-02,2024-08-08,17:00,3.6,Correctiva,Falla de lubricación,3980.0
PAR-007523,PSEQ01,02/01/2027,05:00,9.0,Correctiva ,Falla de lubricación,9213.0
PAR-010444,PS-EQ-10 ,2027-01-21,14:00,7.2,Correctiva,Falla eléctrica - motor/tablero,13381.0
PAR-008770,PS_EQ_05,25/11/2025,07:00,4.9, preventiva,Mantenimiento programado (plan anual),6426.0
PAR-010204, PS-EQ-09,2027-05-26,02:00,8.3,Preventiva,Mantenimiento programado (plan anual),10653.0
PAR-007467,PS-EQ-01,26/05/2026,15:00,7.7,Correctiva,Atoro de mineral / obstrucción,11196.0
PAR-008212,PS_EQ_03,2027-08-13,11:00,8.2,Preventiva,Mantenimiento programado (plan anual),17576.0
PAR-007562,PS-EQ-01	,2027-06-18,14:00,4.6,Preventiva,Mantenimiento programado (plan anual),3990.0
PAR-007827,ps-eq-02,2026-06-14,13:00,4.0,Correctiva,Falla de lubricación,3623.0
PAR-010024,PSEQ09,2024-11-18,02:00,3.5,Correctiva,Atoro de mineral / obstrucción,4579.0
PAR-010034, PS-EQ-09,2024-12-26,03:00,20.0,CORRECTIVA,Rotura de faja/correa,
PAR-008018, PS-EQ-03,2024-06-20,01:00,16.5,Correctiva,Rotura de faja/correa,27201.0
PAR-009640,ps-eq-08,2024-04-10,02:00,19.5,Correctiva ,Rotura de faja/correa,19421.0
PAR-007687,PS-EQ-02 ,2025-01-02,01:00,2.2,Operativa,,
PAR-008909, PS-EQ-05,11/04/2027,01:00,10.2,CORRECTIVA,,10832.0
PAR-010271,PS-EQ-10,22/06/2024,14:00,2.8,Correctiva,Rotura de faja/correa,4020.0
PAR-008336,PS-EQ-04,2025-02-25,10:00,6.6,Correctiva,Rotura de faja/correa,7757.0
PAR-007602,PS_EQ_01,2027-12-24,17:00,1.4,OPERATIVA,Corte de energía externo,415.0
PAR-008414, PS-EQ-04,2026-02-02,18:00,3.0, correctiva,Atoro de mineral / obstrucción,
PAR-008477,PS-EQ-04	,30/09/2026,06:00,15.5,Correctiva ,Falla eléctrica - motor/tablero,28932.0
PAR-007644, PS-EQ-02,2024-06-17,13:00,7.8,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-010524,PSEQ10,2027-12-21,12:00,1.9,CORRECTIVA,Rotura de faja/correa,3823.0
PAR-010042,PS_EQ_09,28/01/2025,19:00,0.9,Operativa,Condiciones climÃ¡ticas adversas,534.0
PAR-009713,PS-EQ-08 ,2025-02-15,07:00,3.8,CORRECTIVA,Falla eléctrica - motor/tablero,4181.0
PAR-008074,PS_EQ_03,13/05/2025,01:00,4.3,Preventiva,Mantenimiento programado (plan anual),5551.0
PAR-009583, PS-EQ-07,2027-08-18,06:00,13.1,Correctiva ,Falla mecánica - desgaste de componente,12357.0
PAR-009282, PS-EQ-06,2027-05-27,05:00,4.7,PREVENTIVA,Mantenimiento programado (plan anual),3874.0
PAR-009872,ps-eq-08,15/11/2026,09:00,1.4,Operativa,Falta de mineral en cancha,646.0
PAR-009317, PS-EQ-06,2027-10-07,01:00,12.1, correctiva,Rotura de faja/correa,20908.0
PAR-007740, PS-EQ-02,2025-07-03,02:00,1.9,Correctiva,Rotura de faja/correa,4037.0
PAR-007645,PS-EQ-02	,19/06/2024,00:00,0.8,Correctiva ,Falla de lubricación,1214.0
PAR-009306,PS-EQ-06	,26/08/2027,01:00,6.6,Preventiva,Mantenimiento programado (plan anual),7280.0
PAR-008700, PS-EQ-05,2025-01-05,01:00,20.0,Correctiva,Falla de lubricación,24438.0
PAR-008672,PSEQ05,2024-10-11,12:00,6.1,Correctiva,Rotura de faja/correa,9404.0
PAR-008346,PS-EQ-04	,2025-04-02,02:00,12.3,Correctiva,Falla de lubricación,12147.0
PAR-009728,PS_EQ_08,2025-05-01,02:00,4.4,Correctiva,Falla de lubricación,9132.0
PAR-009467,ps-eq-07,06/12/2025,14:00,8.4,Preventiva,Mantenimiento programado (plan anual),17806.0
PAR-008501,PS_EQ_04,25/12/2026,03:00,-2.1,OPERATIVA,Corte de energía externo,537.0
PAR-007289,PSEQ01,05/04/2024,07:00,2.9,Correctiva ,Rotura de faja/correa,3089.0
PAR-008805,PSEQ05,2026-03-29,08:00,1.6, correctiva,Rotura de faja/correa,1314.0
PAR-009759,PS_EQ_08,17/08/2025,04:00,15.4,Correctiva ,Rotura de faja/correa,23797.0
PAR-009814,PS-EQ-08,2026-03-07,04:00,7.1,Preventiva,Mantenimiento programado (plan anual),5837.0
PAR-010463,PS-EQ-10 ,2027-04-22,01:00,2.9,OPERATIVA,Corte de energía externo,1313.0
PAR-008272,PS_EQ_04,2024-05-27,13:00,4.4,Preventiva ,Mantenimiento programado (plan anual),6515.0
PAR-008278,PS-EQ-04	,2024-07-03,00:00,5.7,Preventiva ,Mantenimiento programado (plan anual),8352.0
PAR-010423,PS-EQ-10 ,2026-09-12,07:00,2.4, correctiva,Falla de lubricación,2496.0
PAR-008388,PS-EQ-04,2025-10-19,14:00,8.4,Preventiva,Mantenimiento programado (plan anual),18156.0
PAR-010367, PS-EQ-10,2025-10-28,00:00,5.3,CORRECTIVA,Falla eléctrica - motor/tablero,7879.0
PAR-009785,PS-EQ-08 ,08/12/2025,13:00,1.7, operativa,Condiciones climÃ¡ticas adversas,863.0
PAR-010518,PSEQ10,20/11/2027,00:00,19.2,Correctiva ,Falla eléctrica - motor/tablero,19689.0
PAR-009972,ps-eq-09,2024-01-25,01:00,1.6, correctiva,Falla mecánica - desgaste de componente,2593.0
PAR-007560,PS-EQ-01 ,27/05/2027,12:00,3.9,Correctiva,Falla mecánica - desgaste de componente,6271.0
PAR-009164,PS-EQ-06	,2026-02-01,04:00,5.7,Correctiva,Atoro de mineral / obstrucción,8643.0
PAR-009336, PS-EQ-06,21/12/2027,07:00,5.5,CORRECTIVA,Falla mecánica - desgaste de componente,11571.0
PAR-008139, PS-EQ-03,2026-06-06,06:00,3.6,Correctiva,Rotura de faja/correa,6167.0
PAR-009653,PS-EQ-08	,2024-06-13,02:00,5.3,Preventiva,Mantenimiento programado (plan anual),11263.0
PAR-009761,PS-EQ-08	,25/08/2025,06:00,8.8,Preventiva,Mantenimiento programado (plan anual),14663.0
PAR-009395,PS_EQ_07,2024-09-28,15:00,7.2, preventiva,Mantenimiento programado (plan anual),9233.0
PAR-009539,PS-EQ-07,09/12/2026,13:00,1.8,Operativa,Condiciones climáticas adversas,936.0
PAR-008374,PS-EQ-04	,20/08/2025,00:00,2.6, correctiva,Rotura de faja/correa,5428.0
PAR-009516,PSEQ07,2026-07-19,18:00,2.5,Operativa ,Falta de mineral en cancha,737.0
PAR-008859,PS-EQ-05 ,2026-10-07,16:00,4.4,Preventiva,Mantenimiento programado (plan anual),6096.0
PAR-007814,ps-eq-02,2026-05-07,01:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,34409.0
PAR-007739,ps-eq-02,02/07/2025,19:00,2.0,Operativa ,Falta de mineral en cancha,677.0
PAR-008713,PSEQ05,2025-03-09,00:00,1.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),875.0
PAR-007691,ps-eq-02,15/01/2025,02:00,7.0,Correctiva ,Falla mecánica - desgaste de componente,6361.0
PAR-007880,ps-eq-02,07/12/2026,00:00,7.3,Correctiva,Falla eléctrica - motor/tablero,12601.0
PAR-010467,PSEQ10,2027-04-30,20:00,1.4,Correctiva ,Falla mecánica - desgaste de componente,2674.0
PAR-008615,PSEQ05,2024-03-12,01:00,20.0, correctiva,Falla eléctrica - motor/tablero,
PAR-010124,ps-eq-09,19/03/2026,06:00,2.5,Operativa ,Corte de energía externo,1346.0
PAR-008369,PS_EQ_04,2025-08-09,06:00,6.0,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-009794,PSEQ08,2026-01-02,01:00,20.0,Correctiva,Rotura de faja/correa,40118.0
PAR-009674,PS-EQ-08 ,2024-08-26,19:00,1.3,CORRECTIVA,Atoro de mineral / obstrucción,2685.0
PAR-007686,ps-eq-02,31/12/2024,20:00,1.0,Correctiva,Rotura de faja/correa,854.0
PAR-008326, PS-EQ-04,21/01/2025,16:00,1.8, operativa,Espera de insumos (reactivos/bolas de molienda),875.0
PAR-007572,PS-EQ-01	,2027-07-29,02:00,17.1,Correctiva ,Atoro de mineral / obstrucción,15022.0
PAR-007331,PSEQ01,25/10/2024,04:00,8.0,Correctiva,Falla de lubricación,11295.0
PAR-010384,PS-EQ-10 ,27/01/2026,15:00,2.1, operativa,Corte de energía externo,878.0
PAR-008877,PSEQ05,30/12/2026,20:00,0.9, correctiva,Atoro de mineral / obstrucción,1679.0
PAR-009680,PS-EQ-08	,30/09/2024,10:00,0.6,Operativa ,Condiciones climáticas adversas,268.0
PAR-007513,PS-EQ-01 ,2026-11-25,15:00,7.0,Correctiva ,Falla mecánica - desgaste de componente,5971.0
PAR-010426,PS_EQ_10,2026-09-27,11:00,4.4,Preventiva ,Mantenimiento programado (plan anual),4056.0
PAR-009886,PS-EQ-08,07/01/2027,11:00,6.5,Preventiva,Mantenimiento programado (plan anual),13815.0
PAR-010377,PS-EQ-10 ,2025-12-19,04:00,3.7, correctiva,Falla eléctrica - motor/tablero,7297.0
PAR-009215,PSEQ06,2026-08-23,01:00,1.6, operativa,Corte de energía externo,
PAR-009945,PS-EQ-08	,12/10/2027,00:00,4.7,PREVENTIVA,Mantenimiento programado (plan anual),4789.0
PAR-008184,PS-EQ-03	,2027-03-12,16:00,4.1,Preventiva ,Mantenimiento programado (plan anual),3753.0
PAR-008790,PS-EQ-05	,31/01/2026,11:00,2.7,Operativa,Falta de mineral en cancha,1468.0
PAR-009693,PS-EQ-08,2024-11-16,12:00,0.5,OPERATIVA,Condiciones climáticas adversas,187.0
PAR-009834, PS-EQ-08,28/05/2026,00:00,4.6, correctiva,Atoro de mineral / obstrucción,7750.0
PAR-008350,ps-eq-04,10/04/2025,10:00,12.7,Correctiva,Falla mecánica - desgaste de componente,16254.0
PAR-008657,ps-eq-05,2024-08-04,02:00,0.5,Correctiva,Falla de lubricación,438.0
PAR-009960,PS-EQ-08 ,01/12/2027,04:00,11.6,CORRECTIVA,Falla de lubricación,13024.0
PAR-010172,PS-EQ-09,2026-12-01,04:00,0.5,Correctiva,Atoro de mineral / obstrucción,771.0
PAR-008263,PS-EQ-04,15/04/2024,12:00,6.2,Correctiva ,Falla eléctrica - motor/tablero,5840.0
PAR-010278,PS-EQ-10	,2024-07-27,01:00,7.3,Correctiva ,Atoro de mineral / obstrucción,14361.0
PAR-010301,PS_EQ_10,16/11/2024,04:00,4.9,Correctiva,Falla mecánica - desgaste de componente,8344.0
PAR-008358,PS-EQ-04 ,19/05/2025,10:00,0.9,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),356.0
PAR-009321, PS-EQ-06,2027-10-21,08:00,6.5,Preventiva ,Mantenimiento programado (plan anual),8061.0
PAR-007576,ps-eq-01,09/08/2027,02:00,7.9,Preventiva,Mantenimiento programado (plan anual),8128.0
PAR-007449,ps-eq-01,2026-03-23,07:00,0.5,Correctiva ,Falla mecánica - desgaste de componente,1090.0
PAR-009562,PS_EQ_07,16/03/2027,05:00,7.7,Preventiva ,Mantenimiento programado (plan anual),15078.0
PAR-008589,PSEQ04,2027-11-27,14:00,8.2,Correctiva,Falla mecánica - desgaste de componente,10640.0
PAR-009877,PS-EQ-08	,2026-12-02,16:00,6.9,Correctiva,Falla mecánica - desgaste de componente,7341.0
PAR-009383,PS_EQ_07,2024-08-07,09:00,2.1,Operativa,Condiciones climáticas adversas,817.0
PAR-009205,ps-eq-06,2026-07-24,09:00,2.6,Operativa,Condiciones climáticas adversas,1383.0
PAR-007391, PS-EQ-01,12/07/2025,03:00,11.4,Correctiva ,Atoro de mineral / obstrucción,22725.0
PAR-009362,PS-EQ-07	,2024-04-29,06:00,3.9,Correctiva ,Falla mecánica - desgaste de componente,7790.0
PAR-008315,PS-EQ-04,2024-12-03,09:00,7.1,PREVENTIVA,Mantenimiento programado (plan anual),8534.0
PAR-010259,PS-EQ-10,2024-04-12,04:00,8.3,PREVENTIVA,Mantenimiento programado (plan anual),8103.0
PAR-007607,PS_EQ_02,2024-01-12,04:00,2.7,Operativa ,Espera de insumos (reactivos/bolas de molienda),1068.0
PAR-007952,ps-eq-02,2027-08-09,02:00,1.0,Operativa,Espera de insumos (reactivos/bolas de molienda),545.0
PAR-007826, PS-EQ-02,10/06/2026,01:00,3.7,Correctiva ,Rotura de faja/correa,5260.0
PAR-007971,PS-EQ-02 ,2027-10-31,14:00,2.0, operativa,Falta de mineral en cancha,605.0
PAR-010506,ps-eq-10,12/10/2027,02:00,7.9,PREVENTIVA,Mantenimiento programado (plan anual),8305.0
PAR-010158,PS-EQ-09,08/10/2026,17:00,2.4,Operativa,Condiciones climáticas adversas,586.0
PAR-009911,PS-EQ-08,11/04/2027,04:00,15.4,CORRECTIVA,Falla mecánica - desgaste de componente,
PAR-007341, PS-EQ-01,27/12/2024,04:00,6.7,Preventiva,Mantenimiento programado (plan anual),12475.0
PAR-010080, PS-EQ-09,2025-07-24,16:00,3.7,CORRECTIVA,Falla mecánica - desgaste de componente,6334.0
PAR-010508,PS-EQ-10,28/10/2027,02:00,8.0,Preventiva ,Mantenimiento programado (plan anual),7502.0
PAR-007862,PS-EQ-02,10/10/2026,03:00,0.5,Operativa ,Espera de insumos (reactivos/bolas de molienda),109.0
PAR-007947,PSEQ02,2027-07-27,00:00,19.5,CORRECTIVA,,28830.0
PAR-008733, PS-EQ-05,2025-06-03,03:00,12.7,CORRECTIVA,Falla de lubricación,
PAR-008448,PS-EQ-04 ,2026-05-19,07:00,1.4,CORRECTIVA,Rotura de faja/correa,1389.0
PAR-007563, PS-EQ-01,18/06/2027,17:00,2.4,Correctiva,Rotura de faja/correa,4884.0
